"ad_url","ad_city","ad_neighborhood","ad_type","ad_description","ad_hash","ad_price","ad_currency","ad_kvm","ad_price_per_kvm","ad_street","updated_ts"
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b169633442281281,град София,Център,"2-СТАЕН","Unique estates представя на Вашето внимание двустаен  апартамент,  уютен, удобен и романтичен, с невероятна панорама към градинката на  Кристал  и  Ал.Невски .  Уникално място по своето местоположение   идеален център, градина и короните на вековни дървета, които надничат в жилището.       Дневна с трапезария и кухня; Голяма панорамна тераса на която се излиза от дневната и спалнята;  Дрешник;  Баня  Ref. ID:20314","58b1009f05b938cfea55846349fdd97f44dabe7347bbb706bd7f3249d797f429",0,Missing,55,0.00,Център,2023-10-07 09:20:50.000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b168517850971090,град София,Център,"2-СТАЕН","Намира се на бул. В. Левски до ул. Кирил и Методий в сграда от 50-те години на втори етаж над партер. Състои се от вестибюл с портал към холна стая и преход към още една стая, кухня, санитарен възел. Дограма - дървен стъклопакет. Много светло и просторно, високи тавани. Изложение юг и изток. Отличен вход със сменена дограма и домофонна уредба.","5f50b43b7f7e9aa885cf1bf1d91afff4a18d3a2df0f3168ebbe4cee34ae90e97",178000,EUR,73,2438.36,бул. Васил Левски,2023-10-07 09:20:50.000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b165884274490457,град София,Център,"2-СТАЕН","Агенция 'ЕППИ' ПРЕДЛАГА ЕКСКЛУЗИВНО ЛУКСОЗЕН АПАРТАМЕНТ В ИДЕАЛНИЯ ЦЕНТЪР!Имотът е отдаден под наем за два месеца до 15 ноември и временно огледи няма да се правят!Апартаментът се намира на бул. Македония, между Руски паметник и пл. Македония. Мястото е изключително комуникативно с отличен градски транспорт и е на пешеходно разтояние от бул. Витоша.Намира се на първи висок етаж в отлична тухлена сграда от 40 - те години на миналия век и гледа към поддържан вътрешен двор.Състои се от две стаи, санитарен възел и балкон. Към апартамента има мазе и таван извън посочената площ.Апартаментът се предлага във вида от снимките като в цената са включени всички мебели.Към него има идеални части от урегулирания поземлен имот който се използва за паркиране от живущите.Отличното местоположение, добрите транспортни връзки и разпределението на имота го правят удобен както за живеене или офис така и за инвестиция с цел отдаване под наем.За да видите всички наши оферти и за да научите повече за нас, посетете сайта ни eppibg.comЕППИ 30 ГОДИНИ СДЕЛКИ С ИМОТИ!РАБОТИМ С КОЛЕГИ!брокер Константин Пандов 0889533333 Виж по-малко... Виж повече","167d0c14c8b7eb51ff424c8f02481b580c28933d67fec4a5a3dd5d1d804a051f",162900,EUR,45,3620.00,Център,2023-10-07 09:20:49.000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b169321707639432,град София,Център,"2-СТАЕН","Продаваме топъл, светъл двустаен апартамент в тухлена сграда от 50-те години, на ул. цар Самуил, срещу градинката на църква  Свети Георги , близо до метростанция  НДК  и Петте кьошета. Имота е с площ 48кв.м., на етаж 6 от 7, БЕЗ АСАНСЬОР и БЕЗ ТЕРАСА. Състои се от: коридор, дневна с трапезария и кухненски бокс, преходна спалня и баня с тоалетна. Изложението е север-юг (спалня   юг с гледка към вътрешен двор, дневна и кухня на север с гледка към улица). Към апартамента има мазе с площ 10кв.м. и таван с площ 2 кв.м. Продава се напълно обзаведен и оборудван, както е на снимките. Може да се нанесете само с освежителен ремонт или основен, според възможностите и изискванията на купувача. Сградата е с добре поддържан вход и със заключваща се входна врата с чип. Имотът е подходящ за живеене или за инвестиция. Последните години апартамента се отдава за нощувки с много висока заетост. Огледи по всяко време с предварителна уговорка. Възможна е покупка с кредит. Съдействие за ипотечно кредитиране. Оферта 11380. РАБОТИМ САМО С КОРЕКТНИ КОЛЕГИ И АГЕНЦИИ! За повече информация www.bgbroker.bg или на тел. 024742037, 0890 311 116, 0888 781380. Виж по-малко... Виж повече",b431b847e4ded460f8355a9ec3651db17af4e04a08e72eb52d3bb51f6c04ca64,180000,EUR,48,3750.00,ул. Цар Самуил,2023-10-07 09:20:49.000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b169080968233544,град София,Център,"2-СТАЕН","Мансарден апартамент с две надземни паркоместа в центъра на София, зад Дирекция на полицията, на минута от метростанция Лъвов мост, на тихо място, с двор. Тухла от 2005г. на 4ет./4ет. Собственост върху земята. Апартаментът се състои от дневна с кухненски бокс, тераса, преходна спалня и баня с тоалетна. Отоплението е чрез камина с водна риза. Изложение из/з. Към апартамента има и мазе. Брокер: Елза Недкова -0888 49 19 74",aee3af29a64fff5814952990ee6d59f9d0207b74f21ae18f01da1b9fd71a2ff5,124900,EUR,55,2270.91,пл. Лъвов мост,2023-10-07 09:20:49.000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b169562938416921,град София,Център,"2-СТАЕН","С удовослтвие Ви представяме двустаен апартамент, намиращ се на малка тиха уличка в Центъра на София.Изключително атрактивна локация -  само на метри от ул. Иван Шишман и ул. Граф Игнатиев, градинката до ул. 6-ти септември и  ул. Ген. Паренсов. Метростанция 'Васил Левски' е само на 5 мин,В момента имота се ползва като офис от наематели. Отличен е за инвестиция за краткосрочни нощувки тип AirBNB, или дългосрочно отдаване под наем с висока възвръщаемост.Апартамента се намира в малка тухлена сграда на 1-ви етаж над партер, с гледка към вътрешния двор. Площта от 58 кв.м. е разпределена между входно антре, вестибюл с преход към две стаи, едната от които с балкон, баня и тоалетна.Имота е след основен ремонт, включително на водопровод и ел. инсталация.Към момента се отремонтира покрива на сградата и общите части.Мазе, таванско помещение и идеални части от дворното място са прилежащи към апартамента и включени в посочената цена.Отоплението е решено посредством ТЕЦ.",b064a39ed0516f61478b06bba112af5a4d0db7a7d15e856963728c346d5f72ac,220000,EUR,58,3793.10,ул. Мальовица,2023-10-07 09:20:49.000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b169038368190482,град София,Център,"2-СТАЕН","LUXIMMO FINEST ESTATES: www.luximmo.bgПредставяме двустаен апартамент след основен ремонт за продажба в сърцето на гр. София на метри от Народен театър Иван Вазов, галерии, ресторанти и всякакви други удобства на динамичния градски живот. Имотът е с просторни и светли помещения, с високи тавани,  прекрасни гледки, а ремонтът е извършен с най-висок клас материали. Апартаментът може да бъде преустроен в тристаен, предлагайки уют и достатъчно простор за един комфортен живот.Жилището се намира в сграда, с поддържани общи части и блиндирана входна врата с ограничен достъп и асансьор.Разпределение: входно антре; просторна дневна кухня с всички необходими електроуреди; голяма баня с тоалетна с прозорец;спалня.Изложение: североизток, югоизток, югозапад.Състояние: основно и качествено ремонтиран апартамент, включително покрива над имота, висок клас дограма, подменени ВиК и ел. инсталации, шумо и топлоизолация навсякъде. Отоплението е посредством Централен ТЕЦ и климатици.Имотът разполага с прилежащи към него мазе 5 кв.м, таван 6 кв.м идеални части от общите части на сградата и правото на строеж върху парцела.Локацията е изключително търсена, в центъра на столицата, до разнообразие от културни и исторически забележителности, театри, галерии, учебни заведения, места за отдих и развлечения, ресторанти и кафенета, супермаркет Била, Софийски университет, метростанция и други удобни линии на градския транспорт.Оглед на имотаМожем да организираме оглед на имота в удобно за вас време. За целта, свържете се с отговорния за офертата брокер и му кажете кога бихте искали да направите оглед.Резервация на имотаИмотът може да бъде резервиран и свален от продажба със заплащане на депозит, след което се прекратява провеждането на огледи с други купувачи и започва подготовка на документите за сключване на предварителен и окончателен договор. Свържете се с отговорния брокер за този имот за подробна информация относно процедурата на покупка ...За повече информация свържете се с нас и цитирайте референтния номер на имота. Моля, кажете, че сте видeли обявата в този сайт.Референтен номер: SOF 114481Тел: 0882 817 557, 02 425 69 18Отговорен брокер:Мария Хлебарова  Виж по-малко... Виж повече",d760f4aab265e52f6b1f920f8969a1ee4fb91800623e12df7f6499daceae5630,395000,EUR,82,4817.07,Център,2023-10-07 09:20:49.000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b167991112425388,град София,Център,"2-СТАЕН"," Титан Пропъртис представя на Вашето внимание двустаен апартамент в Центъра на гр. София. В близост са разположени множество детски градини, училища, спирки на градски транспорт, търговски обекти, медицински заведения, зони за отдих и спорт, както и метростанция 'Национален дворец на културата', която е на 220 м. пешеходно разстояние. Апартаментът е ситуиран на 2-ри жилищен етаж и разполага с площ от 50 кв.м., разгърната по следния практичен начин: антре, дневна с трапезария и кухненски бокс, спалня, баня с тоалетна, тераса. Изложение: изток/север. Отопление: ТЕЦ. Жилището се продава напълно обзаведено, с всичко необходимо за едно домакинство. За оглед на това и други атрактивни предложения, не се колебайте да ни потърсите на посочения телефон или да ни изпратите данните си чрез формата за запитване на сайта. Реф. номер: 30240.","29d6cacc1dae65f56dacbec034a3b48d593c899d99c37b651977311212ccda3c",250000,EUR,50,5000.00,Център,2023-10-07 09:20:48.000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b169391669468270,град София,Център,"2-СТАЕН","ЕКСКЛУЗИВНИ ПРОДАЖБИ БЕЗ КОМИСИОНА ОТ КУПУВАЧА! Асист Пропърти Ви представя двустаен апартамент в новострояща се бутикова сграда в центъра на София, в близост до Лъвов мост и бул. Сливница.Сградата е разположена на удобна локация, в непосредствена близост до спирки на градски транспорт на автобусни линии: 11, 20, 20М, 21, 22, 22Б, 309, 404, 78 и 79, както и на тролейбусни линии  6 и  9, метростанция  Лъвов мост .Учебни заведения: Софийска математическа гимназия, Софийска професионална гимназия по туризъм, Първа английска езикова гимназия, Международен банков институт, Факултет по журналистика и масова комуникация, 1 СУ  Пенчо Славейков .Детски градини:  Бръмбазък ,    104  Моят свят , Частен детски център  Цветна градина Монтесори .Магазини за хранителни стоки: Лидл и Билла.Включително много заведения за хранене и барове.  Апартамент   4 (ет.2),    6 (ет.3) и   8 (ет.4) са с квадратура от 80,64 кв.м. Разпределение: дневна, кухненски бокс, спалня, баня с тоалетна и тераса.Към имота се предоставя възможност за закупуване на паркоместа, находящи се на подземно ниво и ниво партер. Сградата е с пет камерна дограма с трислоен стъклопакет. Общите части са от гранит и алуминиеви парапети. Ще бъде поставен хидравличен пътнически асансьор с капацитет 5-6 човека. Автомобилен електрически асансьор. Метална входна врата. Терасите са от гранитогрес, алуминиеви парапети с висококачествено закалено стъкло.Отопление: електричество. Код за огледи: 50962. Водещ брокер: Мариян Няголов: 0882418197. За повече информация се свържете с нас!  Виж по-малко... Виж повече","7cc9b2134dda90987c8afbd117aea87658393dab3fe950dd925818038e9b344a",141116,EUR,81,1742.17,ул. Панагюрище,2023-10-07 09:20:48.000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b169445152468493,град София,Център,"2-СТАЕН","VIRTUS предлага обзаведен двустаен апартамент със статут на 'ателие'. Застроена площ: 101 кв.м. Състои се от: антре, дневна с кухненски бокс, спалня, баня с тоалетна и три балкона. Етаж: 7-ми от 8. Изложение: югоизток - северозапад. Отопление: ТЕЦ. Състояние: много добро. Вход с поддържани общи части и контрол на достъпа. Добра локация в близост до метростанция 'Лъвов мост', спирки на градски транспорт, детска градина, училища, магазини и др. Ключ в агенцията.","4e06db0abf35bdfaf23f015f70517cdc0841b11b360eae142234d8b8941f0366",169300,EUR,126,1343.65,ул. Рила,2023-10-07 09:20:48.000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b140255922316513,град София,Център,"2-СТАЕН","Идеален център, изключително комуникативно място. На 3 минути пеша от централната метростанция, ЦУМ, Халите. В близост до елитни училища, банки, магазини и др. Намира се на ул.Цар Самуил, близо до бул.Т.Александров. Тиха улица, масивна сграда с голям вътрешен двор, с възможност за паркиране. Заключващ се и поддържан вход. Има и мазе с прозорец, с големината на кухнята, предстои обновяване на общите части на мазетата. Състои се от малка спалня, дневна, кухня, килер с вода, антре и санитарно помещение. Килерът може да бъде преустроен на втори санитарен възел. Без преход, без балкон. Настилки - теракота и циклено дюшаме. Отличен и поддържан апартамент, аристократични тавани - 3.20м, ПВЦ дограма на всякъде, метална врата, банята с теракот и фаянс, сменена ВиК инсталацията, като и щранговете. Възможност за паркомясто. Жилището има възможност за различни преустройства.Без комисион за купувача!!!  0887 23 07 51, 0898 78 06 08","9735d07bb0c782e8e71521bc2be9fd917d16bdfccfb1caaac8bf2ad5220d875c",149900,EUR,47,3189.36,ул. Цар Самуил,2023-10-07 09:20:48.000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b167968435252642,град София,Център,"2-СТАЕН","ДЖОЙ Имоти продава  маломерен двустаен апартамент на  пешеходно разстояние от Мол София, в близост до ул. Одрин . Изключително комуникативно място, с добра транспортна ифраструктура. Жилището е в добре поддържана тухлена кооперация, с реновирани общи части, работещ асансьор и контролиран достъп.Апартаментът е вътрешен, с  едностранно южно изложение, без изглед към бул. Ал.Стамболийски. Състои се от входно антре, хол с преход към стая, отделна кухня и обща баня с тоалетна. Реална квадратура.  Жилището е с подменена PVC дограма и външна изолация.  Нуждае се от съвременен ремонт. Към апартамента има избено помещение.Зелена зона за паркиране.Добър имот както за живеене, така и за инвестиция.За информация и огледи   0898616164 Светла Стоева","745b1de8910a051a2f5c3bca9a893436836d3525b9faa21be5dd7c12d215c5b6",140000,EUR,49,2857.14,бул. Ал. Стамболийски,2023-10-07 09:20:48.000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b168865970356698,град София,Център,"2-СТАЕН","ПРЕДСТАВЯМЕ НА ВАШЕТО ВНИМАНИЕ - двустайно непреходно жилище на удобна локация! Близо до два парка, пазар, трамвайни и автобусни спирки, и метростанция. Състои се от антре, просторна дневна с балкон, стая, кухня с балкон, баня с тоалетна и мокро помещение. Настилките са теракота и паркет.Фаянс и теракота в санитарното помещение. Гледа към вътрешен двор с растителност, с югоизточно изложение. Стабилно тухлено строителство от 50-те години на 20-ти век. Разполагаме с ключ от жилището. За повече подробности и огледи: 0896 686 246","4a41d1c84bbc1249e796d72c5a668d56079763292f245145ef1a52020a716809",160000,EUR,68,2352.94,ул. Пиротска,2023-10-07 09:20:46.000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b168606163532289,град София,Център,"2-СТАЕН","Компания `ЕКС` представя на Вашето внимание двустаен апартамент в центъра на град София.МЕСТОПОЛОЖЕНИЕ: В близост до спирки на градски транспорт, детска градина, училище, магазини от всякакъв тип. СТРОИТЕЛСТВО: Апартаментът е ситуиран на 2-ри жилищен етаж в нова тухлена кооперация с очакван АКТ 16 до края на септември 2023 г.РАЗПРЕДЕЛЕНИЕ: Жилището разполага с площ от 70 кв.м., разпределена във входно антре, дневна с кухненски бокс, спалня, баня с тоалетна и тераса.СЪСТОЯНИЕ: На шпакловка и замазка.Заповядайте да Ви го покажем. Използвайки нашите услуги Вие ще превърнете закупуването на новия си дом в едно приятно изживяване, ще получите персонален консултант, съдействие при кандидатстване за кредит от всички банки в България, интериорни дизайнери и екип, който да се погрижи за нужните документи по Вашата сделка. На Ваше разположение сме всеки ден, от понеделник до неделя от 09:00 до 20:00ч. Възползвайте се от безплатна консултация в наш офис, където ще ви спестим време и ще ви запознаем с всички актуални имоти в България, отговарящи на Вашето търсене. Свържете се с нас на 0700 707 97 /на цената на един градски разговор/ или на 0886 12 12 57 и цитирайте кода към имота:  28848. Виж по-малко... Виж повече",cee1071ffaf5157cf6449ad7219f999c3d75f36a7a69bf3725158bdf2db901b9,167990,EUR,70,2399.86,Център,2023-10-07 09:20:46.000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b169237080155464,град София,Център,"2-СТАЕН","LUXIMMO FINEST ESTATES: www.luximmo.bgПредставяме двустаен апартамент след основен ремонт за продажба в сърцето на гр. София на метри от бул.Витоша, галерии, ресторанти и всякакви други удобства на динамичния градски живот. Имотът се намира в масивна тухлена сграда с добре поддържани общи части.Година на строителство на сградата: 1950 год.Намира се на изключително комуникативно място на метри от метростанция Сердика и бул.Витоша.Апартаментът е напълно обзаведен  с високи тавани с добре организирани пространства върху площ от 50 кв.м, намира се на етаж 3 от 5. Изложение: юг (дневна) и север (спалня).Обзаведен е елегантно и изключително прецизно с мебели и качествено оборудване с електронни уреди от висок клас. Подовото покритие е с дюшеме, гранитогрес, а стените са с латекс.Апартамента предлага уют и достатъчно простор за един комфортен живот.Жилището може да се използва както за живеене така и за допълнителен доход. Разпределение: входно антре; дневна кухня с всички необходими електроуреди; голяма баня с тоалетна с джакузи;спалня.Състояние: основно и качествено ремонтиран апартамент, с висок клас дограма, подменени ВиК и ел. инсталации.Отоплението е посредством електрически конвектори и климатици.Апартаментът разполага с прилежащи към него мазе, таван, ид.ч. от общите части на сградата и правото на строеж върху парцела.Локацията е изключително търсена, в центъра на столицата, до разнообразие от културни и исторически забележителности, театри, галерии, учебни заведения, места за отдих и развлечения, ресторанти и кафенета, метростанция и други удобни линии на градския транспорт.Оглед на имотаМожем да организираме оглед на имота в удобно за вас време. За целта, свържете се с отговорния за офертата брокер и му кажете кога бихте искали да направите оглед.Резервация на имотаИмотът може да бъде резервиран и свален от продажба със заплащане на депозит, след което се прекратява провеждането на огледи с други купувачи и ...За повече информация свържете се с нас и цитирайте референтния номер на имота. Моля, кажете, че сте видeли обявата в този сайт.Референтен номер: SOF 115053Тел: 0882 817 557, 02 425 69 18Отговорен брокер:Мария Хлебарова  Виж по-малко... Виж повече","748522707fa07a56fcb98336b56166156fd1282d3a97851b3236b85402ccae45",245000,EUR,50,4900.00,Център,2023-10-07 09:20:46.000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b168623820500503,град София,Център,"2-СТАЕН","Двустаен апартамент в центъра на Столицата, тип мезонет в Центъра на Столицата. Слънчев и светъл апартамент с южно изложение, голяма дневна  с голяма кухня  на първо ниво, една  спалня и гардеробна или кабинет на  второ ниво. В близост до Иван Рилски, Стрешер, Тунджа, ул.Доспат.,  Метростанция  Медицинска Академия   и  Пирогов Сграда от 1996 г. с много добре поддържани общи части и асансьор. Местоположение, изложение, за козметичен ремонт  с масивен паркет и хубава южна тераса. Обади се сега и цитирай този код 585655","69ce9560ba96747aa9ca300cac15a06f56b2813d0da46570c339685726969304",239900,EUR,105,2284.76,Център,2023-10-07 09:20:46.000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b168908196746078,град София,Център,"2-СТАЕН","Двустаен апартамент със застроена площ от 65.34 кв.м и обща площ от 86.48 кв.м.Състои се от: входно преддверие, дневна с кухненски бокс и трапезария, спалня с градеробно помещение, баня с тоалетна и тераса.Изложение: Запад. Жилищната сграда е разположена в широкия Център на града. Локацията предлага, близост до  метростанция и всички удобства ползващи се в кв. Център. Новострояща се осеметажна тухлена сграда. Състои се от едно подземно ниво, отредено за паркинг с паркоместа, гаражи и мазета, партерно ниво с гаражи и седем жилищни етажа. Качествено изпълнена с най-висок клас материали, функционални разпределения на жилищата. Имоти подходящи за инвестиция и живеене. * Широк Център* До метростанция* Функционални разпределение* Качествено строителство* Атрактивна схема на заплащане Обади се сега и цитирай този код 584939",c9db4a1913934fc08acca0086e186104c254f4c8a67630a392e7dfab40b4e130,164312,EUR,86,1910.60,Център,2023-10-07 09:20:46.000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b168906839958613,град София,Център,"2-СТАЕН","Агенция за недвижими имоти Титан Пропъртис - офис Младост предлага на Вашето внимание двустаен апартамент с локация Центъра на София. Намира се в непосредствена близост до Метростанция Св. Патриарх Евтимий, медицински център, детска градина, училище, супер маркет, търговски обекти и автобусна спирка. Имотът е ситуиран на 5-ти жилищен етаж и разполага с площ 70кв.м, разгърната в следното разпределение: входно антре,  хол с балкон, спалня, кухня, баня с тоалетна. Имотът се предлага напълно обзаведен. Изложение ЮГ/СЕВЕР. Отопление ТЕЦ, разполага и с климатици. Агенцията разполага с множество оферти в и извън района, в различни ценови диапазони и типажи на имотите. За оглед на това и други атрактивни предложения, не се колебайте да ни потърсите на посочения телефон или да ни изпратите данните си чрез формата за запитване на сайта. Реф.номер: 45405.","63b2c2f9ca7465993b7476a459e2853d963182b5be56fb48b8d454dddb43e186",307000,EUR,70,4385.71,ул. Стефан Караджа,2023-10-07 09:20:45.000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b169632120269596,град София,Център,"2-СТАЕН","ОТЛИЧНА ЛОКАЦИЯ ! ! ! ДО МЕТРОСТАНЦИЯ ! ! ! Предлагаме на вашето внимание двустаен апартамент, със следното функционално разпределение: коридор, дневна с трапезария, спалня, кухня и баня с тоалетна. Към жилището има прилежащо мазе и таван. Сградата се намира на изключително комуникативно място, в непосредствена близост до метростанция 'ПАТРИАРХ ЕВТИМИЙ', спирки на градски транспорт, училище и детска градина. За ваше улеснение прилагаме схема на разпределение на имота. Обади се сега и цитирай този код: 93 213.","2ae27c59f398b27605bb307ef68f3ad50c93661671383108f291c858e2d1d695",239999,EUR,70,3428.56,Център,2023-10-07 09:20:45.000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b168870510344943,град София,Център,"2-СТАЕН","Двустаен апартамент със застроена площ от 71 кв.м. Състои се от: антре, дневна с кухненски бокс, спалня; баня с тоалетна и тераса. Гъвкави схеми на плащане.  В близост до метростанция . Проектирана е с функционални двустайни и тристайни апартаменти.Изложение на жилищата: запад /изток. Хидравличен пътнически асансьор KONE. Двуцветна трикамерна ПВЦ дограма с троен стъклопакет/ Четири сезона  и к-емисионно стъкло/. Отопление и топла вода на ТЕЦ с монтирани разводки за климатици в дневните. Охранителна система с видеонаблюдение, осветление с датчици за движение, видеодомофонна система и контрол на достъп.Жилищата се предават на фина мазилка и замазка с монтирана блиндирана входна врата. Ел. инсталация-монтирани ключове, контакти, фасонки, индивидуално апартаментно ел. табло със съответните токови кръгове и автоматични предпазители на 'LEGRAND . Водопроводна инсталация - хоризонтална и вертикална до тапа и монтирани индивидуални водомери с дистанционно отчитане. Вътрешна канализация - хоризонтална и вертикална до тапа. Топлопроводна инсталация- хоризонтална и вертикална с монтирани радиатори и термоглави. Инсталация за кабелна телевизия, интернет и телефон. Етап на строителство: В строеж ! Разрешени за ползване -Декември 2024г. Доказан инвеститор с много качествени сгради в гр.София. Разположението е безупречно в един от най-атрактивните райони за живеене в столицата. Близо до паркове в София, свежест, растителност и комуникативност. За да има баланс и за хората, които обичат динамичното ежедневие, сградата се недалеч от столичен търговски център Mall Sofia. Въпреки комуникативната си локация, ние сме наблегнали на зеленината около сградата, защото какво по-хубаво от това вкъщи да е в непосредствена близост до красивите раззеленени дървета през пролетта, носещи прохлада през лятото, красота през есента и бял уют през зимата. Обади се сега и цитирай този код 582811 Виж по-малко... Виж повече","16a1867d783c5227dc07704c224d989491fddf987d7ad3ab10d3d8a87961bd06",160600,EUR,71,2261.97,Център,2023-10-07 09:20:45.000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b169468392393823,град София,Център,"2-СТАЕН","Агенция  Релард Естейтс  предлага чудесен  двустаен апартамент в Центъра.Намира се на 1-ти от 5 етажа.Разпределението на имота е както следва: входно антре, всекидневна, кухня, спалня, баня с тоалетна, просторна тераса и мазе.Апартамента е след ремонт и е в идеално състояние.Чудесен е за инвестиция.Жилището е с много добро разположение, намира се в близост до метростанция, спирки на градски транспорт, медицинско заведение, супермаркет, детски градини, училища, парк и др.Много добре поддържани общи части.Агенцията осигурява юридическа консултация на всички свои клиенти, както и съдействие при необходимост от ипотечен кредит. За повече информация моля свържете се на посочените контакти.ID 7007","3d610324d2af3933f33551101bb5ba358f62086c06ba8ac38184668714fc0520",155999,EUR,70,2228.56,Център,2023-10-07 09:20:45.000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b167301287174500,град София,Център,"2-СТАЕН","До пл. Славейков, ул. Гладстон, зад Макдоналдс, висок партерен етаж от къща със самостоятелен вход. Подходящ и за дългосрочен наем или краткосрочни нощувки. С голямо мазе 15 кв тип механа и ид.части от земята. В момента е отдаден под наем, сериозен наемател. За директни клиенти.","706c94d2afe02edbb8d20f878d2b28829828857aeddfeef288cd670b3f8d674b",135000,EUR,44,3068.18,пл. Петко Р. Славейков,2023-10-07 09:20:45.000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b166807876657045,град София,Център,"2-СТАЕН","ПРОМОЦИОНАЛНА ЦЕНА С ВКЛ. ДДС!БЕЗ КОМИСИОННА ОТ КУПУВАЧА!!! ДИРЕКТНО ОТ ИНВЕСТИТОР!!! Представяме на Вашето внимание двустаен апартамент в новострояща се бутикова луксозна сграда, находяща се на ул.  Отец Паисий  5-7 в центъра на гр. София.Жилището е разположено на пети етаж и е с чиста площ от 64,71 кв. м. и 79,63 кв. м обща площ. Състой се от преддверие, дневна с трапезария и кухнески бокс, спалня, баня с тоалетна, два склада и два балкона. Жилището се предава на шпакловка и замазка по БДС.Сградата се изпълнява от реномиран строител с богата история зад гърба си, безкомпромисно отношение към качеството и изпълнението, използване на висококачествени, утвърдени марки строителни материали, както и квалифициран персонал. Състои се от осем етажа и подпокривно ниво, като на партера са разположени търговски помещения, на втори и трети етаж - офиси, от четвърти до подпокривен етаж - 25 броя апартамента. Паркирането се осъществява в сутерена на сградата и паркоместа на кота 0,00м във вътрешен двор.Сградата е решена с безгредова монолитна стоманобетонна конструкция, изчислена по изискванията на Eurocodes.Всички фасадни и вътрешни преградни стени са от съвременни решетъчни керамични блокове с дебелина съответно 25 и 12см и са неносещи. Изолацията по фасадните повърхности е от EPS/Минерална вата с минимална дебелина от 10см, а по балкони и еркери   EPS с дебелина 12см, съобразени с високите изисквания за енергийна ефективност. Дограмата е PVC/AL с петкамерен профил и двоен стъклопакет. Асансьорите в сградата са от най-висок клас.Предвидени са слабо- и силнотокови ел.инсталации. ВиК инсталациите са изпълнени от PPR/PVC тръби. Отоплението се осъществява чрез инсталация на ТЕЦ. Довършителните елементи избрани за защита на вашия нов дом са фиброцимент и бяла фасадна мазилка.Покривът е вентилируем, с покритие от битумни керемиди. Парапетите са по система с триплексово стъкло.Характерни елементи от градската тъкан, попадащи в 10-минутен пешеходен изохрон, са: Катедрален храм  Света Неделя , пл.  Руски паметник , парк  Възраждане , Градската градина и други. Достъпът до сградата се осъществява от ул. Отец Паисий . Съседни транспортни артерии на квартала са бул. Тодор Александров , бул.  Христо Ботев  и ул.  Опълченска . Локацията е обезпечена със спирки на масов градски транспорт, вкл. метростанция  Опълченска , намираща се на 350м. от имота. В непосредствена близост се намират няколко учебни заведения   91 Немска езикова гимназия, Софийска техническа гимназия, 32 СУИЧЕ  Св. Климент Охридски , Професионална гимназия по ПСТТ, детски градини   ДГ  107  Бон-бон , ЧДГ  Славейче , 85 ДГ  Родина , 50 ОДЗ  Зайчето Куики , лечебни заведения, банки, големи търговски обекти   Мол София, централни хали и ЦУМ, както и бул.  Витоша .За повече информация може да посетите нашия уебсайт: www.dplproperty.com Виж по-малко... Виж повече","93cb6cb08a7b177a17fc16571d42c2b138c55b59ef4e50d2133f5c890c4fa2e0",198278,EUR,80,2478.48,ул. Отец Паисий,2023-10-07 09:20:44.000
